303,2040,1846684,5
304,2040,2006991,5
305,2040,2100909,5
306,2040,2291275,5
307,2040,2310581,5
308,2040,2367745,5
309,2040,2455451,5
310,2041,1420203,5
311,2042,831499,5
312,2042,2310522,5
313,2042,2319361,5
314,2043,653772,5
315,2043,1503704,5
316,2043,1284778,7
317,2044,8805,5
318,2044,1124384,5
319,2045,383079,5
320,2045,752369,5
321,2045,1279105,5
322,2045,1342803,5
323,2045,1356576,5
324,2045,2310522,5
325,2045,2419110,5
326,2076,1131858,10
327,2076,1131859,10
328,2076,141554,6
329,2076,2349481,6
330,1826,1949184,5
331,2279,2280,1
332,2280,2279,2
333,2417,1869871,6
334,2417,509963,8
335,2578,1956230,5
336,2579,1956228,5
337,2608,126283,9
338,2608,138084,9
339,2608,898205,9
340,2608,1181799,9
341,2608,1413155,9
342,2608,1893991,9
343,2608,1897136,9
344,2608,2263380,9
345,2608,2492990,9
346,2638,1131857,10
347,2649,1165681,5
348,2649,2091640,5
349,2651,138929,9
350,2651,1175216,9
351,2651,536744,5
352,2651,1531116,5
353,2652,300725,9
354,2652,1938000,9
355,2652,2169573,9
356,2652,2173128,9
357,2652,2250852,9
358,2652,2313916,9
359,2652,1289444,5
360,2652,2292805,5
361,2652,2334483,5
362,2653,188871,9
363,2653,670713,9
364,2653,1631186,5
365,2654,2268810,9
366,2654,2381188,9
367,2654,1692334,5
368,2654,1926704,5
369,2654,2373344,5
370,2655,1737669,9
371,2655,2159591,9
372,2655,128671,5
373,2655,244970,5
374,2655,1643295,5
375,2660,1731085,5
376,2661,2006991,5
377,2663,1015917,5
378,2663,1536773,5
379,2663,1741592,5
380,2663,2059231,5
381,2664,1029869,9
382,2664,1708057,5
383,2665,613288,9
384,2665,2101296,9
385,2665,942208,5
386,2665,1009081,5
387,2665,1673834,5
388,2665,2444013,5
389,2666,1960398,9
390,2666,578770,5
391,2666,1817167,5
392,2667,1934756,5
393,2668,760557,5
394,2668,1140377,5
395,2668,1934756,5
396,2669,1140377,5
397,2669,1144027,5
398,2670,133643,5
399,2670,2263380,5
400,2671,1814226,5
401,2672,1869903,5
402,2672,2012989,5
403,2672,2205804,5
404,2672,2254593,5
405,2672,2313916,5
406,2672,2381617,5
407,2672,2434426,5
408,2673,1908635,5
409,2673,2310573,5
410,2675,1908160,5
411,2675,2328100,5
412,2676,587140,5
413,2676,995199,5
414,2676,1934756,5
415,2676,2296840,5
416,2682,793763,9
417,2682,133643,5
418,2682,715500,5
419,2682,1511525,5
420,2682,1911420,5
421,2682,2006899,5
422,2683,524905,5
423,2683,764216,5
424,2683,902993,5
425,2683,905182,5
426,2683,1215811,5
427,2683,1681290,5
428,2683,1791052,5
429,2683,2430389,5
430,2786,468465,17
431,2909,1635540,2
432,2909,1635540,6
433,2910,2163844,1
434,2918,2920,13
435,2920,2918,13
436,2931,2360547,6
437,3201,1264453,10
438,3201,1635320,11
439,3201,2175448,11
440,3258,1295942,5
441,3258,1315456,5
442,3258,1417866,5
443,3258,2231581,5
444,3320,3327,3
445,3327,3320,4
446,3327,1635370,13
447,3329,1635355,4
448,3329,1635375,4
449,3329,1635377,4
450,3342,11235,6
451,3342,223038,6
452,3342,1295521,6
453,3342,1448011,6
454,3342,2302825,6
455,3342,1124836,8
456,3585,1132875,6
457,3585,1475533,6
458,3681,4033,2
459,3681,4455,2
460,3682,1929181,10
461,4033,4455,2
462,4033,3681,1
463,4209,2455262,1
464,4039,4041,4
465,4041,4039,3
466,4288,1693247,10
467,4288,1184907,11
468,4440,1635752,3
469,4440,1992027,3
470,4440,2015638,3
471,4440,2053452,3
472,4440,2311339,8
473,4440,1635651,13
474,4440,1635752,13
475,4440,1635753,13
476,4440,1635959,13
477,4440,1635956,13
478,4440,1668873,13
479,4440,1805482,13
480,4440,1849713,13
481,4440,1992027,13
482,4440,2015638,13
483,4440,2033073,13
484,4440,2053452,13
485,4440,2291441,13
486,4440,2422085,13
487,4440,2522419,13
488,4445,1035541,6
489,4455,3681,1
490,4455,4033,1
491,4482,2362524,15
492,4566,4609,1
493,4609,4566,2
494,4609,2225713,8
495,4634,2262132,5
496,4714,748669,11
497,4729,1643220,1
498,4731,4739,11
499,4734,2323024,10
500,4734,2222831,6
501,4745,256741,10
502,4745,1131857,10
503,4738,4739,11
504,4739,4731,12
505,4739,4738,12
506,4859,138736,10
507,4859,138813,10
508,4859,138855,10
509,4859,138836,6
510,4859,138874,6
511,4859,227144,6
512,4859,227254,6
513,4859,675083,6
514,4859,1065953,6
515,4859,1124553,6
516,4859,1124814,6
517,4859,1303939,6
518,4859,1432248,6
519,4859,1432510,6
520,4859,1432912,6
521,4859,1432937,6
522,4859,1491770,6
523,4859,2473196,6
524,4859,1125020,8
525,4859,1432404,8
526,4921,1258557,1
527,4950,5192,2
528,4992,227195,10
529,4992,1433108,10
530,4992,1433133,10
531,4992,1433140,10
532,4992,599418,6
533,4992,825135,8
534,5022,260872,6
535,5022,1071884,6
536,5022,1124625,6
537,5022,1124768,6
538,5022,1432236,6
539,5022,1636754,12
540,5192,4950,1
541,5229,2275466,11
542,5378,1123647,2
543,5494,878820,10
544,5515,5520,2
545,5515,5527,2
546,5520,5527,2
547,5520,5515,1
548,5527,5515,1
549,5527,5520,1
550,5547,446227,6
551,5547,1041699,6
552,5591,1041702,10
553,5591,446227,6
554,5591,1041699,6
555,5618,1197102,6
556,5639,1742001,15
557,5639,2313539,15
558,5712,446227,6
559,5764,1742001,15
560,5764,1041702,10
561,5764,446227,6
562,5764,1041699,6
563,5764,2313539,6
564,5772,1041702,10
565,5778,1041686,10
566,5797,1041678,10
567,5830,1041686,10
568,5873,5891,2
569,5873,5913,2
570,5873,5932,2
571,5873,5952,2
572,5873,7751,2
573,5873,1637357,2
574,5873,1637376,2
575,5873,1637581,2
576,5873,1638445,2
577,5873,1638497,2
578,5873,1636792,1
579,5873,2506545,1
580,5873,2506546,1
581,5891,5913,2
582,5891,5932,2
583,5891,5952,2
584,5891,7751,2
585,5891,1637357,2
586,5891,1637376,2
587,5891,1637581,2
588,5891,1638445,2
589,5891,1638497,2
590,5891,5873,1
591,5891,1636792,1
592,5891,2506545,1
593,5891,2506546,1
594,5902,1041678,10
595,5902,1763248,10
596,5910,15711,5
597,5913,5932,2
598,5913,5952,2
599,5913,7751,2
600,5913,1637357,2
601,5913,1637376,2
602,5913,1637581,2
603,5913,1638445,2
604,5913,1638497,2
605,5913,5873,1
606,5913,5891,1
607,5913,1636792,1
608,5913,2506545,1
609,5913,2506546,1
610,5932,1041678,10
611,5932,5952,2
612,5932,7751,2
613,5932,1637357,2
614,5932,1637376,2
615,5932,1637581,2
616,5932,1638445,2
617,5932,1638497,2
618,5932,5873,1
619,5932,5891,1
620,5932,5913,1
621,5932,1636792,1
622,5932,2506545,1
623,5932,2506546,1
624,5936,1041686,10
625,5944,1041686,10
626,5952,1041678,10
627,5952,1763248,10
628,5952,1888365,10
629,5952,1910055,10
630,5952,7751,2
631,5952,1637357,2
632,5952,1637376,2
633,5952,1637581,2
634,5952,1638445,2
635,5952,1638497,2
636,5952,5873,1
637,5952,5891,1
638,5952,5913,1
639,5952,5932,1
640,5952,1636792,1
641,5952,2506545,1
642,5952,2506546,1
643,5952,11219,6
644,5952,446227,6
645,5952,1041699,6
646,5952,2065490,6
647,5952,2357555,6
648,5978,890735,10
649,5979,1409348,5
650,5979,1793730,5
651,5991,6023,2
652,6023,5991,1
653,6045,852191,11
654,6065,1041686,10
655,6073,1409348,5
656,6083,10561,10
657,6109,1409348,5
658,6110,1409348,5
659,6112,10581,10
660,6126,7718,2
661,6126,1637600,2
662,6126,1637630,2
663,6126,1638389,2
664,6126,1638570,2
665,6126,1638721,2
666,6126,1637214,1
667,6126,1637232,1
668,6126,1637251,1
669,6126,1637273,1
670,6126,1637295,1
671,6126,1637319,1
672,6126,1637336,1
673,6126,1637352,1
674,6126,1637369,1
675,6126,1637392,1
676,6126,1637422,1
677,6126,1637439,1
678,6126,1637455,1
679,6126,1637484,1
680,6126,1637503,1
681,6126,1637522,1
682,6126,1637548,1
683,6132,8046,2
684,6132,8066,2
685,6132,1268086,2
686,6132,1268096,2
687,6142,1041686,10
688,6198,2288073,10
689,6340,2276653,5
690,6370,1085019,6
691,6370,1085032,6
692,6370,1085037,6
693,6370,1085069,6
694,6370,1085080,6
695,6433,1064643,10
696,6578,697882,5
697,6597,227257,10
698,6597,260548,6
699,6597,675065,6
700,6597,868633,6
701,6597,1124799,6
702,6597,1392550,6
703,6597,1432897,6
704,6597,1432949,6
705,6597,1491805,6
706,6597,1581254,6
707,6597,825172,8
708,6597,1304920,8
709,6600,1894592,5
710,6601,2120965,5
711,6601,2385726,7
712,6604,765020,10
713,6605,1088054,5
714,6606,52894,5
715,6606,796570,5
716,6606,1851357,5
717,6610,1708057,5
718,6612,288963,5
719,6612,550482,5
720,6612,632181,5
721,6612,1688429,5
722,6612,2310522,5
723,6612,2495584,5
724,6613,1761343,5
725,6613,2498675,5
726,6616,346879,5
727,6617,768288,5
728,6618,670713,5
729,6620,509067,5
730,6620,627817,5
731,6624,1181799,5
732,6624,1735202,5
733,6625,1131934,5
734,6625,1583175,5
735,6626,577922,5
736,6626,686755,5
737,6626,1681159,5
738,6626,1761898,5
739,6626,2412346,5
740,6627,2310522,5
741,6627,2339030,5
742,6627,2373367,5
743,6627,2392833,5
744,6628,329187,5
745,6628,2232891,5
746,6628,2367748,5
747,6629,180602,5
748,6629,1181799,5
749,6630,766471,10
750,6631,605162,5
751,6631,2518791,5
752,6632,1481593,5
753,6632,2265125,5
754,6632,2278472,5
755,6632,2487769,5
756,6632,1404901,7
757,6635,752827,5
758,6635,2413592,5
759,6635,2438934,5
760,6636,2137345,5
761,6636,2264502,5
762,6636,2326006,5
763,6636,2404748,5
764,6637,1082953,5
765,6641,1756122,5
766,6641,2263380,5
767,6641,2302013,5
768,6641,2372921,5
769,6642,829065,5
770,6642,1771985,5
771,6642,1991774,5
772,6642,2120965,5
773,6642,2265984,5
774,6642,2310581,5
775,6646,675702,5
776,6646,2353258,5
777,6646,2411124,5
778,6727,583610,10
779,6727,1415720,1
780,6739,1664680,5
781,6739,2203859,5
782,6753,2365137,7
783,6815,813202,4
784,6815,1091,13
785,6815,54168,13
786,6815,1523213,13
787,7279,1638265,4
788,7302,1427940,9
789,7302,1648540,9
790,7302,1659801,9
791,7302,1692334,9
792,7302,1692415,9
793,7302,1703418,9
794,7302,1715497,9
795,7302,1744277,9
796,7302,1761898,9
797,7302,1788292,9
798,7302,1793730,9
799,7302,1811349,9
800,7302,1834182,9
801,7302,1834312,9
802,7302,1844175,9
803,7302,1851357,9
804,7302,1889101,9
805,7302,1899268,9
806,7302,1916434,9
807,7302,1916691,9
808,7302,1919906,9
809,7302,1923289,9
810,7302,1923317,9
811,7302,1923855,9
812,7302,1924419,9
813,7302,1997177,9
814,7302,1999081,9
815,7302,2135631,9
816,7302,2172188,9
817,7302,2173226,9
818,7302,2174229,9
819,7302,2209887,9
820,7302,2221955,9
821,7302,2222831,9
822,7302,2248081,9
823,7302,2265125,9
824,7302,2276984,9
825,7302,2280291,9
826,7302,2310522,9
827,7302,2319361,9
828,7302,2334537,9
829,7302,2342696,9
830,7302,2351090,9
831,7302,2354968,9
832,7302,2365137,9
833,7302,2373344,9
834,7302,2382255,9
835,7302,2387681,9
836,7302,2392547,9
837,7302,2412582,9
838,7302,2413074,9
839,7302,2413673,9
840,7302,2415653,9
841,7302,2419110,9
842,7302,2421731,9
843,7302,2427608,9
844,7302,2438179,9
845,7302,2443131,9
846,7302,2486802,9
847,7302,2495584,9
848,7302,152916,5
849,7302,1277087,5
850,7302,1643295,5
851,7302,1885397,5
852,7303,16802,9
853,7303,279622,9
854,7303,304077,9
855,7303,392756,9
856,7303,806746,9
857,7303,887264,9
858,7303,920989,9
859,7303,1481193,9
860,7303,1706976,9
861,7303,1727013,9
862,7303,1793730,9
863,7303,1877038,9
864,7303,1882250,9
865,7303,1893991,9
866,7303,2078222,9
867,7303,2197818,9
868,7303,2230317,9
869,7303,2433945,9
870,7303,2506221,9
871,7303,1633054,5
872,7303,1737708,5
873,7303,1909852,5
874,7303,2093444,5
875,7303,2233737,5
876,7303,2514837,5
877,7305,126968,9
878,7305,141334,9
879,7305,277661,9
880,7305,442101,9
881,7305,426055,9
882,7305,866384,9
883,7305,1124384,9
884,7305,1459905,9
885,7305,1481193,9
886,7305,1569808,9
887,7305,1641532,9
888,7305,1703430,9
889,7305,1762263,9
890,7305,1768148,9
891,7305,1768149,9
892,7305,1827186,9
893,7305,1844175,9
894,7305,1870095,9
895,7305,1874404,9
896,7305,1914314,9
897,7305,2052965,9
898,7305,2056353,9
899,7305,2085021,9
900,7305,2132092,9
901,7305,2175256,9
902,7305,2226756,9
903,7305,2263380,9
904,7305,2327039,9
905,7305,2342658,9
906,7305,2392547,9
907,7305,2411917,9
908,7305,2429795,9
909,7305,2430389,9
910,7305,2477923,9
911,7305,2508619,9
912,7305,1488641,5
913,7305,2222831,5
914,7306,1477549,9
915,7306,1703418,9
916,7306,2155087,9
917,7306,2370967,9
918,7306,2408892,9
919,7306,279622,5
920,7307,1670861,9
921,7307,1674610,9
922,7307,1681355,9
923,7307,1703430,9
924,7307,1740617,9
925,7307,1741164,9
926,7307,1744277,9
927,7307,1773690,9
928,7307,1884751,9
929,7307,1889101,9
930,7307,2073974,9
931,7307,2121654,9
932,7307,2222215,9
933,7307,2327039,9
934,7307,2342638,9
935,7307,2351024,9
936,7307,2370967,9
937,7307,2413074,9
938,7307,2430389,9
939,7307,2501106,9
940,7307,2504666,9
941,7307,1674791,5
942,7308,1654252,9
943,7308,1674610,9
944,7308,1674814,9
945,7308,1703418,9
946,7308,1771765,9
947,7308,1796087,9
948,7308,1844333,9
949,7308,1844340,9
950,7308,1901335,9
951,7308,1901341,9
952,7308,1903720,9
953,7308,1903725,9
954,7308,1922177,9
955,7308,1922712,9
956,7308,1928392,9
957,7308,1928395,9
958,7308,1934756,9
959,7308,1987586,9
960,7308,1997177,9
961,7308,2020394,9
962,7308,2020396,9
963,7308,2020397,9
964,7308,2104674,9
965,7308,2153790,9
966,7308,2160299,9
967,7308,2215081,9
968,7308,2221955,9
969,7308,2233737,9
970,7308,2350065,9
971,7308,2350819,9
972,7308,2369807,9
973,7308,2369808,9
974,7308,2388527,9
975,7308,2413074,9
976,7308,2455451,9
977,7308,2121654,5
978,7308,2199439,5
979,7308,2323856,5
980,7308,2412582,5
981,7309,223619,9
982,7309,883241,9
983,7309,953521,9
984,7309,1137836,9
985,7309,1183804,9
986,7309,1394139,9
987,7309,1468129,9
988,7309,1605183,9
989,7309,1673809,9
990,7309,1681356,9
991,7309,1713087,9
992,7309,1740617,9
993,7309,1746975,9
994,7309,1768148,9
995,7309,1768149,9
996,7309,1794536,9
997,7309,1870095,9
998,7309,1904639,9
999,7309,2132092,9
1000,7309,2155087,9
